seller_id,zip_code,seller_city,seller_state,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,mql_id,first_contact_date,landing_page_id,origin,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,time_to_close
8444e55c1f13cd5c179851e5ca5ebd00,37584,congonhal,MG,-22.15937588,-46.04402732,congonhal,MG,,,,,,,,,,,,,,,,,
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ,-22.86881073,-43.24966259,rio de janeiro,RJ,9b6edcffd428da99ae60cc01049a8403,2018-05-03,b76ef37428e6799c421989521c0e5077,unknown,34d40cdaf94010a1d05b0d6212f9e909,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-03 03:00:00,bed_bath_table,online_big,cat,,,,reseller,,0.0,0 days 03:00:00
8476243f92442881ddd5b578975cf115,93700,campo bom,RS,-29.68100118,-51.07531052,campo bom,RS,1b9d7ffccca875a9079e3b57c24a3113,2018-01-04,b76ef37428e6799c421989521c0e5077,unknown,56bf83c4bb35763a51c2baab501b4c67,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-08 02:00:00,audio_video_electronics,online_big,,,,,reseller,,0.0,4 days 02:00:00
84c945f15571830c1a91a33978e94009,2851,sao paulo,SP,-23.45847601,-46.69164339,sao paulo,SP,,,,,,,,,,,,,,,,,
84deb808079d1be601c209c1e771b1cc,81200,curitiba,PR,-25.44008842,-49.34526605,curitiba,PR,,,,,,,,,,,,,,,,,
8501d82f68d23148b6d78bb7c4a42037,89031,blumenau,SC,-26.88280347,-49.1076131,blumenau,SC,,,,,,,,,,,,,,,,,
85044848b1b767db2a4a58526adef4b4,6018,osasco,SP,-23.54001991,-46.77765642,osasco,SP,c242ee43f6d34d89ee71b02fbc5e88a7,2018-01-25,37cf94070e940a694969304de58debe1,referral,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,2018-02-05 20:03:48,phone_mobile,offline,,,,,reseller,,0.0,11 days 20:03:48
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,-24.96637146,-53.4648832,cascavel,PR,,,,,,,,,,,,,,,,,
850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP,-23.12027386,-46.5636279,atibaia,SP,08fdf1038af7dd3070bdcd18922e23b2,2018-02-06,864a3926849a5f8043323b1a6ef0fb26,paid_search,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-02-08 17:29:13,phone_mobile,online_medium,,,,,reseller,,0.0,2 days 17:29:13
850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,SP,-23.65250285,-46.66809536,são paulo,SP,,,,,,,,,,,,,,,,,
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP,-22.60258647,-48.8124715,lencois paulista,SP,,,,,,,,,,,,,,,,,
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP,-22.9956777,-46.85710624,itatiba,SP,,,,,,,,,,,,,,,,,
8581055ce74af1daba164fdbd55a40de,7112,guarulhos,SP,-23.46530411,-46.51148732,guarulhos,SP,,,,,,,,,,,,,,,,,
85cc55e048b6bcc90c75afe7f0e72f72,27345,barra mansa,RJ,-22.54303759,-44.17532045,barra mansa,RJ,,,,,,,,,,,,,,,,,
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,-19.8785139,-43.95694703,belo horizonte,MG,,,,,,,,,,,,,,,,,
85e7c62c1d6ea078c3897424f867a7c8,88220,itapema,SC,-27.1319771,-48.59923384,itapema,SC,,,,,,,,,,,,,,,,,
85ecf03781da592876b7844acc1b729f,3658,sao paulo,SP,-23.52457903,-46.50647831,sao paulo,SP,6ff169c8d96bc9b776c14c0e65af28df,2018-04-17,22c29808c4f815213303f8933030604c,organic_search,f42a2bd194f7802ab052a815c8de65b7,060c0a26f19f4d66b42e0d8796688490,2018-04-30 18:24:13,health_beauty,online_medium,cat,,,,reseller,,0.0,13 days 18:24:13
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP,-23.549292,-46.63355948,sao paulo,SP,,,,,,,,,,,,,,,,,
8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC,-28.03172041,-48.62388672,garopaba,SC,,,,,,,,,,,,,,,,,
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,-16.70654297,-49.26842314,goiania,GO,,,,,,,,,,,,,,,,,
8629c241b3622ac12cd4118afdc8d394,14090,ribeirao preto,SP,-21.17745159,-47.79583295,ribeirao preto,SP,,,,,,,,,,,,,,,,,
863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ,-22.86881073,-43.24966259,rio de janeiro,RJ,,,,,,,,,,,,,,,,,
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,-23.30139631,-45.96172659,jacarei,SP,,,,,,,,,,,,,,,,,
86649b1632b1c0e6c0bcb2c90a8b75d8,85884,medianeira,PR,-25.29172544,-54.10023588,medianeira,PR,,,,,,,,,,,,,,,,,
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR,-23.42073909,-51.4146037,arapongas,PR,,,,,,,,,,,,,,,,,
86bb7c4b535e49a541baf3266b1c95b1,14401,franca,SP,-20.53067108,-47.39851932,franca,SP,,,,,,,,,,,,,,,,,
86bf77bdb52e615674772d5817c6212f,94410,viamao,RS,-30.08061351,-51.0272582,viamao,RS,,,,,,,,,,,,,,,,,
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,-26.9114107,-49.11143613,blumenau,SC,,,,,,,,,,,,,,,,,
86ff3eaef0267069cc891a2ed9d10a17,88135,palhoca,SC,-27.67539994,-48.68445575,palhoça,SC,2b9b8e32584fe9897d8aedde5bc04ed7,2018-03-24,b76ef37428e6799c421989521c0e5077,unknown,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2018-03-29 18:06:54,sports_leisure,online_medium,cat,,,,reseller,,0.0,5 days 18:06:54
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,-30.00731247,-51.19422244,porto alegre,RS,,,,,,,,,,,,,,,,,
8759e7aedd644f487315e5860962f162,9251,santo andre,SP,-23.63036454,-46.51016598,santo andre,SP,,,,,,,,,,,,,,,,,
876182d1918783bbe15233febfbd4926,4208,sao paulo,SP,-23.58461457,-46.60193215,são paulo,SP,,,,,,,,,,,,,,,,,
87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,SP,-21.913156,-49.90005861,guaimbe,SP,,,,,,,,,,,,,,,,,
87b740daf17b5d1be335a64164ec6842,8615,suzano,SP,-23.5473698,-46.30311359,suzano,SP,,,,,,,,,,,,,,,,,
87d30a6a0cbf89356e49324971ab1d24,2036,sao paulo,SP,-23.5021075,-46.62196128,sao paulo,SP,,,,,,,,,,,,,,,,,
87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,SP,-23.54279941,-46.59516522,sao paulo,SP,2b6a1d360326583e2b95118913845eb5,2018-05-09,22c29808c4f815213303f8933030604c,direct_traffic,b90f87164b5f8c2cfa5c8572834dbe3f,a8387c01a09e99ce014107505b92388c,2018-05-14 13:25:24,toys,offline,cat,,,,reseller,,0.0,5 days 13:25:24
87d73636a3acf123e842bb890a4db036,15190,nhandeara,SP,-20.6913812,-50.04237071,nhandeara,SP,0173e8d8b1d94a355b440fb67388f532,2017-10-18,007f9098284a86ee80ddeb25d53e0af8,paid_search,9d12ef1a7eca3ec58c545c678af7869c,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-24 03:00:00,household_utilities,online_medium,eagle,,,,manufacturer,,0.0,188 days 03:00:00
87e24fc7052259b1f7f607d61c10d8be,5734,sao paulo,SP,-23.62615315,-46.74691974,sao paulo,SP,,,,,,,,,,,,,,,,,
87f3e35268860433e13d577825aada95,12955,bom jesus dos perdoes,SP,-23.115438,-46.4859135,bom jesus dos perdoes,SP,,,,,,,,,,,,,,,,,
880ce4951cf857ab1d9e0b75c1d856f4,31255,belo horizont,MG,-19.8785139,-43.95694703,belo horizonte,MG,512182619d12ae0863827b7e5ab97f19,2018-01-30,b76ef37428e6799c421989521c0e5077,organic_search,de63de0d10a6012430098db33c679b0b,9ae085775a198122c5586fa830ff7f2b,2018-01-31 02:00:00,car_accessories,industry,,,,,reseller,,0.0,1 days 02:00:00
880eda903e719a5f179f7e9fceb3a69d,14610,ipua,SP,-20.43102421,-48.01701484,ipua,SP,,,,,,,,,,,,,,,,,
883dd81e82754ac2c65e9790a7db8c9a,81070,curitiba,PR,-25.48015351,-49.29687243,curitiba,PR,,,,,,,,,,,,,,,,,
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,-23.41848622,-51.92625935,maringa,PR,,,,,,,,,,,,,,,,,
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC,-28.27354929,-49.1689641,braco do norte,SC,,,,,,,,,,,,,,,,,
889009a0ed0bb52c87819941192931b8,18682,lencois paulista,SP,-22.60405059,-48.79505561,lençóis paulista,SP,,,,,,,,,,,,,,,,,
88ae906ea2acf6971f26c3e8b7cb4357,1550,sao paulo,SP,-23.57203616,-46.61521227,sao paulo,SP,,,,,,,,,,,,,,,,,
88af55b4a7ca402b27df16f7c7c9b5d2,6775,taboao da serra,SP,-23.63822313,-46.8019674,taboão da serra,SP,,,,,,,,,,,,,,,,,
88cd3681e0a2ba85e190f7d817629c4c,88354,brusque,SC,-27.10573505,-48.92045583,brusque,SC,6548cf02964800e58014e5040bb14e01,2017-11-14,b48ec5f3b04e9068441002a19df93c6c,paid_search,b90f87164b5f8c2cfa5c8572834dbe3f,2695de1affa7750089c0455f8ce27021,2018-07-09 18:00:57,car_accessories,online_big,eagle,,,,reseller,,0.0,237 days 18:00:57
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP,-22.03199122,-47.87613457,sao carlos,SP,e7d22b2d896aff8c14d0f1f6c7ff151b,2018-04-12,ce1a65abd0973638f1c887a6efcfa82d,organic_search,9d12ef1a7eca3ec58c545c678af7869c,85fc447d336637ba1df43e793199fbc8,2018-04-27 14:01:59,household_utilities,online_big,cat,,,,reseller,,0.0,15 days 14:01:59
88ef59b51bdaa941d10a853429f2b6ce,83280,guaratuba,PR,-25.87939174,-48.61948178,guaratuba,PR,89599d85cfa823d8886146af161ea5b3,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-18 20:05:55,audio_video_electronics,online_medium,cat,,,,reseller,,0.0,2 days 20:05:55
891071be6ba827b591264c90c2ae8a63,3872,sao paulo,SP,-23.51253818,-46.50108112,sao paulo,SP,,,,,,,,,,,,,,,,,
8931a84a914b3fe9b1ddaa4d704947ca,8410,sao paulo,SP,-23.54758841,-46.42100075,são paulo,SP,,,,,,,,,,,,,,,,,
8936ba0de1073ee888cb3185ae5dc661,3372,sao paulo,SP,-23.57238894,-46.55765144,sao paulo,SP,,,,,,,,,,,,,,,,,
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,-21.17492503,-47.76861628,ribeirao preto,SP,,,,,,,,,,,,,,,,,
89757206b887aed36f3e18d858460fea,3121,sao paulo,SP,-23.56175986,-46.60140647,sao paulo,SP,1d656ca6611216968c7c89914031e043,2018-02-22,b76ef37428e6799c421989521c0e5077,unknown,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,2018-02-27 20:53:04,bags_backpacks,online_medium,wolf,,,,reseller,,0.0,5 days 20:53:04
89a51f50b8095ea78d5768f34c13a76f,71931,brasilia,DF,-15.83612305,-48.04018518,brasília,DF,7c3e1a45e4127c0eb25d7a8b7250da5b,2017-08-30,fbc24da54d531c6204ae2d17b1090bb1,paid_search,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2018-04-10 19:17:03,health_beauty,online_small,,,,,reseller,,0.0,223 days 19:17:03
89ad3263c0931c47f976d7c5778e60f6,5127,sao paulo,SP,-23.49599428,-46.74245332,sao paulo,SP,,,,,,,,,,,,,,,,,
89bc797e2e29667aa035d4368f9b7f92,2969,sao paulo,SP,-23.48615389,-46.71456818,sao paulo,SP,,,,,,,,,,,,,,,,,
89c127985a8b130cfa45c1d36764017a,6016,osasco,SP,-23.53366929,-46.78029839,osasco,SP,,,,,,,,,,,,,,,,,
89d9a386b0b6e5fc8403071b03f7206a,3103,sao paulo,SP,-23.5542875,-46.61269297,sao paulo,SP,,,,,,,,,,,,,,,,,
89dda63a3c907c468ec88c310ed91213,9380,maua/sao paulo,SP,-23.62698749,-46.47787234,maua,SP,,,,,,,,,,,,,,,,,
89de2d6f23e9746ff309705b23581faa,86060,londrina,PR,-23.30990258,-51.17284827,londrina,PR,,,,,,,,,,,,,,,,,
89f69225956f951295ca4c7fb1266553,27700,vassouras,RJ,-22.41854191,-43.67993484,vassouras,RJ,,,,,,,,,,,,,,,,,
8a130737016f838139d31878787a39c9,3187,sao paulo,SP,-23.56623098,-46.58020348,sao paulo,SP,,,,,,,,,,,,,,,,,
8a1ff5c35f6595a73fef4c7b96e4908a,83091,sao  jose dos pinhais,PR,-25.62202019,-49.17068429,sao jose dos pinhais,PR,,,,,,,,,,,,,,,,,
8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,SP,-20.88960083,-49.57165655,jaci,SP,,,,,,,,,,,,,,,,,
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR,-25.4439745,-49.32947682,curitiba,PR,,,,,,,,,,,,,,,,,
8a32e327fe2c1b3511609d81aaf9f042,2443,sao paulo,SP,-23.47233518,-46.64636526,são paulo,SP,,,,,,,,,,,,,,,,,
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR,-25.37906221,-49.22700417,curitiba,PR,,,,,,,,,,,,,,,,,
8a43128d7f9a3db592b866e6861a6cce,8080,sao paulo,SP,-23.48491547,-46.43150266,sao paulo,SP,,,,,,,,,,,,,,,,,
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP,-22.13392716,-51.36875322,presidente prudente,SP,384008daaa0f14b58912d8648101fdd0,2018-02-27,ce1a65abd0973638f1c887a6efcfa82d,organic_search,9e4d1098a3b0f5da39b0bc48f9876645,c638112b43f1d1b86dcabb0da720c901,2018-03-12 17:30:06,bed_bath_table,online_big,cat,,,,reseller,,0.0,13 days 17:30:06
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,-25.45434247,-49.22258338,curitiba,PR,,,,,,,,,,,,,,,,,
8a8835a43bda99fd37310ad76c457510,9540,sao caetano do sul,SP,-23.625774,-46.56855299,sao caetano do sul,SP,bf5b131e6aee15fa373fb4d113b4a65c,2018-04-17,22c29808c4f815213303f8933030604c,referral,34d40cdaf94010a1d05b0d6212f9e909,fbf4aef3f6915dc0c3c97d6812522f6a,2018-05-17 12:09:33,car_accessories,online_big,cat,,,,reseller,,0.0,30 days 12:09:33
8a9260f2b0340411d6d2a56bcf4f7378,32180,contagem,MG,-19.86613223,-44.02388989,contagem,MG,,,,,,,,,,,,,,,,,
8ab42aa58097fd4668d60cc648225d5f,74150,goiania,GO,-16.69233053,-49.26801565,goiania,GO,,,,,,,,,,,,,,,,,
8ae520247981aa06bc94abddf5f46d34,88370,navegantes,SC,-26.88690681,-48.66214684,navegantes,SC,,,,,,,,,,,,,,,,,
8b11118053756a9a2932f447e11fc1b5,17350,igaracu do tiete,SP,-22.5122502,-48.55643862,igaracu do tiete,SP,,,,,,,,,,,,,,,,,
8b181ee5518df84f18f4e1a43fe07923,87360,goioere,SP,-24.18847969,-53.01636439,goioere,PR,e428d5580f729d23e6070e43c492e424,2018-03-22,0b9430edcbf2d9a95148c806af2b6699,unknown,09285259593c61296eef10c734121d5b,de63de0d10a6012430098db33c679b0b,2018-04-25 03:00:00,health_beauty,online_medium,shark,,,,reseller,,0.0,34 days 03:00:00
8b2492b7ff4468839593fafeed55bad9,24451,sao goncalo,RJ,-22.82787,-43.01969625,sao goncalo,RJ,,,,,,,,,,,,,,,,,
8b28d096634035667e8263d57ba3368c,12243,sao jose dos campos,SP,-23.20178112,-45.89567008,sao jose dos campos,SP,,,,,,,,,,,,,,,,,
8b2d4ab22f42c5cfc338b846decfda60,83820,fazenda rio grande,PR,-25.638334,-49.2961685,fazenda rio grande,PR,,,,,,,,,,,,,,,,,
8b321bb669392f5163d04c59e235e066,1212,sao paulo,SP,-23.53751126,-46.63705731,são paulo,SP,,,,,,,,,,,,,,,,,
8b655f0855926bcb49f5835d38dfddf6,6192,osasco,SP,-23.52741934,-46.79951706,osasco,SP,,,,,,,,,,,,,,,,,
8b87cd0d43d49b9bdf40f56229364d59,4111,sao paulo,SP,-23.58762728,-46.63199372,sao paulo,SP,,,,,,,,,,,,,,,,,
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR,-23.30663451,-51.16455,londrina,PR,,,,,,,,,,,,,,,,,
8b9d6eec4a7eb7d0f9d579ce0b38324d,26562,mesquita,RJ,-22.76722496,-43.4244535,mesquita,RJ,,,,,,,,,,,,,,,,,
8bb48dc19fccaa8613b6229bf7f452a2,19803,assis,SP,-22.67965325,-50.44287892,assis,SP,,,,,,,,,,,,,,,,,
8bd0e3abda539b9479c4b44a691be1ec,98910,tres de maio,RS,-27.713181,-54.265283,tres de maio,RS,,,,,,,,,,,,,,,,,
8bd0f31cf0a614c658f6763bd02dea69,1222,sao paulo,SP,-23.54715958,-46.64989461,são paulo,SP,,,,,,,,,,,,,,,,,
8bdd8e3fd58bafa48af76b2c5fd71974,1552,sao paulo,SP,-23.5738359,-46.61101337,sao paulo,SP,,,,,,,,,,,,,,,,,
8c0de775f52fe41590b376a3b7c50f68,13178,sumare,SP,-22.8003629,-47.2183334,sumare,SP,,,,,,,,,,,,,,,,,
8c16d1f32a54d92897cc437244442e1b,89023,blumenau,SC,-26.95357628,-49.08280584,blumenau,SC,,,,,,,,,,,,,,,,,
8c351ed7c326c62123318f4f3246e906,11701,praia grande,SP,-24.01128822,-46.41873374,praia grande,SP,,,,,,,,,,,,,,,,,
8c3b533c63cca56240f94f1e3a6b18ef,31050,belo horizonte,MG,-19.90023844,-43.90348964,belo horizonte,MG,,,,,,,,,,,,,,,,,
8c5e007d7bd5693fa1386ffefbc99f6c,13347,indaiatuba,SP,-23.14155481,-47.23811647,indaiatuba,SP,,,,,,,,,,,,,,,,,
8c91bfea4263b8fba54081460693e2a1,98920,horizontina,RS,-27.61586774,-54.31070991,horizontina,RS,,,,,,,,,,,,,,,,,
8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,SP,-23.56573883,-46.82322006,carapicuiba,SP,439c56de17208ac25a2abee9beca46f7,2017-11-02,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,a8387c01a09e99ce014107505b92388c,56bf83c4bb35763a51c2baab501b4c67,2018-04-25 21:44:40,construction_tools_house_garden,online_small,cat,,,,reseller,,0.0,174 days 21:44:40
8ca1551acf9832a4cf467bbbac15851f,83607,campo largo,PR,-25.45021644,-49.51564088,campo largo,PR,,,,,,,,,,,,,,,,,
8ca5b19e0263150d2c57afdde2b3d011,9336,maua,SP,-23.65984766,-46.41012687,maua,SP,,,,,,,,,,,,,,,,,
8cb7c5ddf41f4d506eba76e9a4702a25,75110,anapolis,GO,-16.32794215,-48.93600324,anapolis,GO,,,,,,,,,,,,,,,,,
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,-26.46850295,-49.1098831,jaragua do sul,SC,,,,,,,,,,,,,,,,,
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,MG,-22.07406457,-46.58643997,andradas,MG,,,,,,,,,,,,,,,,,
8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,SP,-22.38438073,-47.58636484,rio claro,SP,,,,,,,,,,,,,,,,,
8cf21434553b02cbd37c0bbd07e041b0,88102,sao jose,SC,-27.59453562,-48.61672639,sao jose,SC,,,,,,,,,,,,,,,,,
8d46553a36e68f95350a200c12f8f2e2,13056,campinas,SP,-22.98722237,-47.15107282,campinas,SP,,,,,,,,,,,,,,,,,
8d79c8a04e42d722a75097ce5cbcf2ef,61658,caucaia,CE,-3.769923,-38.652794,caucaia,CE,,,,,,,,,,,,,,,,,
8d899e15a5925f097cca50faa49b15e3,18131,sao roque,SP,-23.53595654,-47.15636481,sao roque,SP,,,,,,,,,,,,,,,,,
8d92f3ea807b89465643c219455e7369,3052,sao paulo,SP,-23.54135257,-46.60955538,sao paulo,SP,,,,,,,,,,,,,,,,,
8d956fec2e4337affcb520f56fd8cbfd,9780,sao bernardo do campo,SP,-23.71688472,-46.54199108,sao bernardo do campo,SP,,,,,,,,,,,,,,,,,
8daab2245ebdc277c51098d01c5ad8ef,8411,sao paulo,SP,-23.55512973,-46.41553279,sao paulo,SP,,,,,,,,,,,,,,,,,
8dd386be0767c330276ea6a3f96532d3,88490,paulo lopes,SC,-27.96298702,-48.67050566,paulo lopes,SC,,,,,,,,,,,,,,,,,
8de8fe3af4449ed695d2434c933ed73e,1215,sao paulo,SP,-23.5379823,-46.64927618,são paulo,SP,04921466d09d50f6541fdd33b322c876,2018-04-23,b76ef37428e6799c421989521c0e5077,organic_search,4b339f9567d060bcea4f5136b9f5949e,56bf83c4bb35763a51c2baab501b4c67,2018-06-08 19:09:46,air_conditioning,online_medium,shark,,,,reseller,,0.0,46 days 19:09:46
8def3db7f272735afb2ecd03aeca09a7,28035,rio de janeiro,RJ,-21.75375865,-41.33389902,campos dos goytacazes,RJ,,,,,,,,,,,,,,,,,
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,PR,-25.45005712,-49.26067391,curitiba,PR,,,,,,,,,,,,,,,,,
8e29d051f810eb22959ede205b462b9f,15131,mirassol,SP,-20.81333484,-49.53041338,mirassol,SP,,,,,,,,,,,,,,,,,
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP,-22.94383051,-47.11233196,campinas,SP,,,,,,,,,,,,,,,,,
8e34331b7eedd03be4e5d965c1956225,4009,sao paulo,SP,-23.5870425,-46.63573875,sao paulo,SP,,,,,,,,,,,,,,,,,
8e4f041ff58e7845456d3482524014b3,90250,porto alegre,RS,-29.98686017,-51.19170121,porto alegre,RS,,,,,,,,,,,,,,,,,
8e670472e453ba34a379331513d6aab1,36087,juiz de fora,MG,-21.7031031,-43.43127758,juiz de fora,MG,,,,,,,,,,,,,,,,,
8e6cc767478edae941d9bd9eb778d77a,38442,araguari,MG,-18.64378409,-48.20804382,araguari,MG,,,,,,,,,,,,,,,,,
8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP,-23.23724962,-45.88082956,sao jose dos campos,SP,,,,,,,,,,,,,,,,,
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ,-22.82664615,-42.99987758,sao goncalo,RJ,,,,,,,,,,,,,,,,,
8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,SP,-23.4981155,-47.5167915,sorocaba,SP,,,,,,,,,,,,,,,,,
8eb88b0acb3f90a717ad659221471fa7,89504,cacador,SC,-26.78017472,-51.02419321,caçador,SC,,,,,,,,,,,,,,,,,
8ec76bb0965af3f007692b26fa9d6623,88804,criciuma,SC,-28.68599826,-49.38698516,criciúma,SC,,,,,,,,,,,,,,,,,
8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,SC,-26.89920664,-49.08352347,blumenau,SC,,,,,,,,,,,,,,,,,
8f0fbe2cd4d472157dc1cdef6edecaa9,2755,sao paulo,SP,-23.48851771,-46.67941016,são paulo,SP,,,,,,,,,,,,,,,,,
8f119a0aee85c0c8fc534629734e94fd,6440,barueri,SP,-23.51052497,-46.86104615,barueri,SP,,,,,,,,,,,,,,,,,
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP,-23.7441001,-46.70674982,sao paulo,SP,,,,,,,,,,,,,,,,,
8f2ce03f928b567e3d56181ae20ae952,5141,pirituba,SP,-23.49065998,-46.72847644,sao paulo,SP,,,,,,,,,,,,,,,,,
8f54d64f28a993550aa7943f12572959,35160,ipatinga,MG,-19.50523742,-42.57176378,ipatinga,MG,,,,,,,,,,,,,,,,,
8f580d36c1e9d6fbce95283403c7d447,14090,ribeirao preto,SP,-21.17745159,-47.79583295,ribeirao preto,SP,,,,,,,,,,,,,,,,,
8f78f0903005064036736c7173a5c2ed,36325,tiradentes,MG,-21.11155006,-44.18785451,tiradentes,MG,,,,,,,,,,,,,,,,,
8fb67a334bacec338885b4e9e1708073,85905,toledo,PR,-24.70465085,-53.73705261,toledo,PR,b14ab177881b4c06b81317c5f2034ede,2018-04-24,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-27 12:18:34,home_decor,online_medium,cat,,,,manufacturer,,0.0,3 days 12:18:34
8fb791022c1fc8909664f48ab7dc636d,3976,sao paulo,SP,-23.61187194,-46.49648901,são paulo,SP,,,,,,,,,,,,,,,,,
8fbd63429be6d3e5e6d1a709b6464802,9130,santo andre,SP,-23.68125153,-46.50916623,santo andré,SP,fa027edbceb48e6657770c2985172201,2018-01-05,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,2018-01-23 17:58:30,car_accessories,industry,,,,,reseller,,0.0,18 days 17:58:30
8fbe2ee446b97e128471be4ce983dc0d,18103,sorocaba,SP,-23.41617649,-47.42898359,sorocaba,SP,,,,,,,,,,,,,,,,,
8fd3b4468f6425810648177996c14cbd,15015,sao jose do rio preto,SP,-20.81842803,-49.39248777,sao jose do rio preto,SP,,,,,,,,,,,,,,,,,
8fdca8e349553f99bc738833a62c8802,2189,sao paulo,SP,-23.5076215,-46.56616243,são paulo,SP,,,,,,,,,,,,,,,,,
8fe8786ee000001ab51d030dfd4a7bf1,88490,paulo lopes,SC,-27.96298702,-48.67050566,paulo lopes,SC,,,,,,,,,,,,,,,,,
8fec2e460530482132c436cfb5439925,18500,laranjal paulista,SP,-23.03582473,-47.83630266,laranjal paulista,SP,,,,,,,,,,,,,,,,,
8ff1a9df749e454105c55cda13e79143,17509,marilia,SP,-22.21755986,-49.93997427,marilia,SP,,,,,,,,,,,,,,,,,
8ff38bc3969e67c36c48343a07090f66,8260,sao paulo,SP,-23.55860362,-46.43116233,sao paulo,SP,,,,,,,,,,,,,,,,,
8fff28c4263ddec387f28d237fb42773,5594,sao paulo,SP,-23.58260453,-46.73785581,sao paulo,SP,,,,,,,,,,,,,,,,,
900ba814c251a692506d7834c1218441,13328,salto,SP,-23.18458241,-47.3286498,salto,SP,,,,,,,,,,,,,,,,,
901b460cdce0c64e471230d7f2f9f3a3,90620,porto alegre,RS,-30.04841851,-51.20840841,porto alegre,RS,,,,,,,,,,,,,,,,,
902c99f1ac505c0d18778b61bcd636f7,13840,mogi guacu,SP,-22.35964816,-46.93603475,mogi-guacu,SP,33d81348225fe436802063fc73e6f2c5,2018-03-26,b76ef37428e6799c421989521c0e5077,organic_search,a8387c01a09e99ce014107505b92388c,85fc447d336637ba1df43e793199fbc8,2018-07-13 11:53:00,gifts,online_medium,cat,,,,reseller,,0.0,109 days 11:53:00
903037660cf848a717166eb7a06d616e,5734,sao paulo,SP,-23.62615315,-46.74691974,sao paulo,SP,,,,,,,,,,,,,,,,,
90b36c5aeb728d5504a39f435bef0c5f,13835,conchal,SP,-22.338621,-47.17603125,conchal,SP,,,,,,,,,,,,,,,,,
90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR,-25.43356127,-49.29695352,curitiba,PR,,,,,,,,,,,,,,,,,
